geoName,Julie Andrews,Tyrese Gibson,Billy Bob Thornton,Peggy Lipton,Patrick Dempsey,Shirley MacLaine,Tony Curtis,Stephen Collins,Dustin Hoffman,John Travolta
North Carolina,10.086429424531572,6.123903579179883,7.204592446093979,2.161377733828194,10.44665904683627,3.4012378292025067,2.6724011515162553,1.9435644738300037,5.830693421490012,33.04059605511007
North Dakota,11.16711829144567,3.6022962230469897,7.925051690703379,1.080688866914097,12.247807158359766,3.7028254199692316,2.8483272461301783,2.2786617969041427,7.405650839938463,36.15700115969956
Ohio,11.887577536055067,3.9625258453516894,6.844362823789281,2.521607356132893,10.80688866914097,3.5122388174708155,2.971894384013767,2.161377733828194,7.564822068398678,36.93413127512296
Oklahoma,10.086429424531572,4.322755467656388,9.005740557617475,1.8011481115234949,10.80688866914097,4.550268913322514,3.412701684991885,2.5595262637439142,7.109795177066427,37.326424679598745
Oregon,14.048955269883262,2.521607356132893,7.204592446093979,2.881836978437592,9.365970179922174,5.392528285409737,3.4058073381535174,2.2705382254356787,7.946883789024875,33.878820363737624
Pennsylvania,11.887577536055067,3.6022962230469897,5.763673956875184,2.521607356132893,12.247807158359766,3.7909879299684994,2.91614456151423,2.332915649211384,7.873590316088422,33.5663587159559
Rhode Island,12.247807158359766,3.242066600742291,5.043214712265786,3.6022962230469897,11.887577536055067,4.059172817189535,2.6094682396218443,2.0295864085947675,8.408286549892608,29.81119776780107
South Carolina,10.086429424531572,6.844362823789281,7.204592446093979,2.161377733828194,9.726199802226873,3.6473249258350777,2.9178599406680625,1.9452399604453747,6.078874876391796,31.914093101056928
South Dakota,12.247807158359766,3.9625258453516894,7.564822068398678,1.440918489218796,10.80688866914097,3.242066600742291,2.971894384013767,2.161377733828194,7.834994285127203,35.692751743357256
Tennessee,10.44665904683627,4.322755467656388,8.285281313008078,1.8011481115234949,11.16711829144567,3.722372763815223,2.4815818425434824,1.9852654740347857,5.4594800535956605,30.937053637042077
Texas,9.726199802226873,5.763673956875184,7.564822068398678,1.8011481115234949,11.16711829144567,4.155206806119319,3.116405104589489,1.5582025522947445,5.973109783796521,33.84762210818029
Utah,16.570562626016155,2.161377733828194,5.403444334570485,1.8011481115234949,10.086429424531572,3.3621431415105234,3.121990059974058,1.20076540768233,6.243980119948116,30.485314703276096
Vermont,12.968266402969164,1.8011481115234949,6.484133201484582,2.881836978437592,11.887577536055067,5.318126792445688,3.1283098779092278,1.876985926745537,9.072098645936762,28.728312378799746
Virginia,11.887577536055067,4.322755467656388,6.123903579179883,2.521607356132893,11.16711829144567,3.456488994971278,3.190605226127334,2.127070150751556,6.647094221098612,30.281207007227014
Washington,13.688725647578561,2.881836978437592,6.484133201484582,2.521607356132893,10.44665904683627,4.517474182415685,3.105763500410783,1.976394954806862,8.187921955628429,34.90640412662646
West Virginia,9.365970179922174,3.6022962230469897,9.005740557617475,2.161377733828194,11.887577536055067,3.782411034199339,2.7017221672852423,2.161377733828194,6.484133201484582,29.53882902898532
Wisconsin,13.328496025273864,3.242066600742291,6.123903579179883,2.161377733828194,11.16711829144567,4.4080730097811855,3.8203299418103605,2.3509722718832986,7.640659883620721,40.11346438900878
Wyoming,13.328496025273864,2.521607356132893,6.844362823789281,1.8011481115234949,11.527347913750368,4.391370633809664,2.195685316904832,1.9212246522917278,7.4104379445538076,33.758661747411786
